,Interactor A,Interactor B
0,P63261,"['P63104', 'O43791', 'P07550', 'Q96CV9', 'Q5S007', 'O43353', 'P07900', 'Q13501', 'O94874', 'P04637', 'Q14596', 'P01106', 'Q9Y4K3', 'Q04206', 'P04150', 'Q9H0E2', 'Q9UBN7', 'Q92731', 'Q9GZQ8', 'Q96HY6', 'P38398', 'Q9NRI5', 'P02649', 'P42858', 'P60709', 'Q92597', 'P61956', 'O43318', 'P84243', 'Q01968', 'P01116', 'P54577', 'P62328', 'Q9Y613', 'P08047', 'P35222', 'P25963', 'O60356', 'P27708', 'Q00987', 'Q9Y6K9', 'P62805', 'P21333', 'P49736', 'P63165', 'P04083', 'O60885', 'P62877', 'P28324', 'P62826', 'Q16543', 'Q15910', 'P06748', 'P01137', 'P50750', 'P06401', 'Q6VMQ6', 'Q7L2J0', 'P40692', 'Q00653', 'Q13164', 'P08670', 'P15374', 'Q13363', 'O00308', 'P54578']"
