,Interactor A,Interactor B
0,Q676U5,"['P04637', 'P42345', 'P27361', 'P10415', 'P12931', 'P09429', 'P00519', 'Q14457', 'Q13131', 'P07900', 'Q8IXJ6', 'Q15831', 'Q9Y4K3', 'P09601', 'P42338', 'Q13501', 'P08476', 'Q9UBN7', 'O60260', 'P06702', 'P10909', 'Q14694', 'P62820', 'P05109', 'P16144', 'Q9H1Y0', 'Q8NEB9', 'Q9Y2R2', 'P50570', 'P54646', 'P14416', 'P0DP23', 'Q9HCE7', 'P55072', 'Q9UHD2', 'Q9H492', 'P17861', 'O95352', 'Q9GZQ8', 'Q92995', 'Q99497', 'O43353', 'Q9ULC3', 'P61006', 'P51149', 'Q9BXM7', 'Q9C035', 'O75385', 'Q86WV6', 'P61019', 'Q16666', 'Q9H0U4', 'Q9HC29', 'P43235', 'O60566', 'Q15726', 'Q10589', 'P13693', 'Q9Y6K1', 'P98177', 'Q96PU8', 'Q13469', 'P28482', 'P49913', 'P02511', 'P08581', 'P18564', 'Q15583', 'P09237', 'P29317', 'O43318', 'Q9Y696', 'P35222', 'P55285', 'P42226', 'P53778', 'P23771', 'P20340', 'P10721', 'O60885', 'O14672', 'P02545', 'P19793', 'P49023', 'P09651', 'P20823', 'P60880', 'P14921', 'O15350', 'P58004', 'Q676U5', 'P46531', 'O43474', 'Q96GD4', 'P04908', 'P52799', 'P49757', 'P04083', 'P19634', 'Q96FQ6', 'O75506', 'Q05397', 'P11021', 'O14519', 'Q96RI1', 'P30260', 'P21397', 'P16035', 'Q16236', 'Q14653', 'Q02078', 'Q9Y6Q9', 'O95997', 'P50750', 'P54578', 'P98170', 'Q9H0E2', 'P42574', 'P51671', 'Q01094', 'Q96PU5', 'P54132', 'P42858', 'P08263', 'P53355', 'Q7Z3C6', 'Q9NQC7', 'Q9UKV8', 'Q15109', 'P16860', 'P43026', 'P01009', 'Q07817', 'P22626', 'Q99623', 'Q08188', 'P43403', 'Q15582', 'P04275', 'Q06609', 'P30273', 'P63027', 'P40763', 'Q14258', 'P16471', 'P23588', 'Q9NR61', 'P25054', 'P21580', 'O14776', 'P02760', 'Q2KHT3', 'P17931', 'Q6P5W5', 'Q92945', 'Q99801', 'P06400', 'Q16620', 'P01100', 'P10275', 'P31751', 'P17480', 'P15848', 'Q14978', 'O15431', 'O95630', 'Q9HBA0', 'P00533', 'P06730', 'Q9C000', 'Q9UER7', 'P84022', 'P05121', 'P61073', 'P62805', 'P49789', 'Q8N6T7', 'P04626', 'Q14118', 'P52732', 'P83110', 'P01116', 'Q13177', 'P28300', 'P35813', 'P05067', 'Q07820', 'P04198', 'Q9UBK8', 'P03372', 'P01106', 'P07355', 'Q86XI6', 'Q7KZF4', 'P05231', 'O60356', 'P14653', 'Q6V1X1', 'Q9GZZ9', 'P51449', 'Q15717', 'P10912', 'P15311', 'Q9Y4P1', 'Q9BYF1', 'P35568', 'P13010', 'O94885', 'P15927', 'Q08050', 'Q15797', 'P29274', 'P11473', 'Q01081', 'P84243', 'O94907', 'P08621', 'Q12983', 'P55211', 'Q9H3M7', 'P63104', 'Q04656', 'Q9Y239', 'P06748', 'Q8WUP2', 'Q9UM07', 'Q02363', 'Q9UGL1', 'P01127', 'Q9Y6K9', 'P26447', 'Q12905', 'Q13547', 'P18075', 'P36952', 'Q96QZ7', 'P62877', 'P35638', 'Q04206', 'P55036', 'P56524', 'Q9BRZ2', 'P04150', 'Q00653', 'P78563', 'P63165', 'P08253', 'Q92574', 'P08294', 'O95822', 'Q13043', 'P0DJI8', 'P31153', 'Q13480', 'Q9UJY5', 'P23677', 'Q8IW75', 'Q29983', 'O14733', 'Q6PI48', 'Q9C0C7', 'Q9UPY3', 'Q8IYT8', 'Q9BXW4', 'P14868', 'P01137', 'Q10567', 'P30281', 'P21583', 'P11309', 'P09919', 'Q92558', 'Q07912', 'O14745', 'P42224', 'Q8N5K1', 'Q9HAV4', 'P78504', 'Q99453', 'Q02297', 'P25024', 'Q96IZ0', 'Q9UHD9', 'P32004', 'P01112', 'P37173', 'Q9Y2Z0', 'Q00266', 'P51587', 'P05019', 'Q93009', 'O43521', 'P06899', 'Q15517', 'P53350', 'Q15276', 'Q14194', 'Q13485', 'P40337', 'O15169', 'Q9NRR4', 'Q9NP70', 'P29536', 'Q9Y3D6', 'Q92597', 'O96017', 'Q96CV9', 'Q9NT62', 'P10451', 'Q13625', 'Q16790', 'O14965', 'Q16625', 'P08235', 'Q09472', 'P00441', 'Q13526', 'P21246', 'P29590', 'Q15691', 'Q92905', 'Q8IUQ4', 'O14974', 'Q96PM5', 'Q9Y261', 'Q96RF0', 'P11387', 'P37231', 'P27986', 'Q13568', 'Q9Y5S9', 'O15392', 'P41227', 'P02649', 'P0DMV9', 'P02647', 'P46937', 'P42898', 'P06734', 'P06756', 'P02788', 'Q01484', 'Q15796', 'P08631', 'Q15185', 'P02774', 'Q15843', 'Q13316', 'P49841', 'P20963', 'Q9UN86', 'Q8N884', 'Q13162', 'P49327', 'Q15004', 'P17947', 'P11166', 'P42568', 'P08047', 'P27797', 'P10071', 'Q16611', 'P01034', 'P25963', 'Q969F2', 'Q15910', 'P01160', 'Q2TAZ0', 'P06454', 'P10997', 'P60484', 'P12272', 'P35520', 'O43791', 'P49736', 'Q96NW4', 'P08670', 'Q9UDY8', 'Q06710', 'Q9NXV2', 'P62826', 'O60508', 'P03956', 'P16070', 'Q13224', 'Q13464', 'Q13563', 'Q02413', 'P35869', 'P19525', 'Q9H8Y8', 'P28698', 'O60828', 'Q13164', 'P01042', 'Q13137', 'P35916', 'P49427', 'P46527', 'O75469', 'Q16665', 'Q05193', 'Q02548', 'O00548', 'Q9HD36', 'P37268', 'P62330', 'P16220', 'P38936', 'Q9UBK2', 'P24385', 'P51617', 'P07550', 'Q96RD7', 'O95835', 'P15498', 'O43312', 'O00189', 'P09038', 'Q14011', 'O00418', 'P45985', 'Q00534', 'P16442', 'P31749', 'P04049', 'Q8TDY2', 'P04818', 'P04156', 'P49257', 'P37840', 'Q6R327', 'P24522', 'Q12834', 'O60934', 'Q13451', 'Q9Y2M5', 'P17181', 'Q9Y5P4', 'P54368', 'O15054', 'P14859', 'O95644', 'Q9BY41', 'P01111', 'P05106', 'Q9P2Y5', 'Q86YS6', 'P13473', 'O95140', 'Q9Y577', 'Q14964', 'Q9Y371', 'Q9H0R8', 'P60520', 'Q9H082', 'O94817', 'P05198', 'Q969Q5', 'O95166', 'Q6ZNE5', 'Q9UMX0', 'Q14088', 'Q99570', 'Q96A56', 'Q00610', 'P19484', 'A8MW95', 'Q96GC9', 'Q9UH77', 'O75143', 'Q8TF45', 'Q9BSB4', 'Q8NEZ2', 'A1A4Y4', 'Q92609', 'Q66K74', 'Q9H4P4', 'Q9P2M4', 'Q3MII6', 'Q9H8M9', 'Q9NRR5', 'Q9Y4P8', 'P07911', 'Q96DT6', 'Q7Z6L1', 'Q96AX1', 'Q9UK41', 'Q674R7', 'P42704', 'Q8IXH6', 'O95295', 'P54257', 'Q96BY7', 'Q14596', 'Q86TL0', 'Q5MNZ9', 'Q9HBF4', 'Q9P253', 'Q96HS1', 'Q92622', 'Q68DK2', 'Q8IZQ1', 'Q8WYN0', 'Q5T0N5', 'Q9H269', 'Q9Y4G2', 'O15321', 'Q96LT7', 'Q9BXK5', 'Q86WG5', 'Q8IVP5', 'Q96NL1', 'Q9UNA1', 'Q9HAD4', 'Q9BXS4', 'Q8TEV9', 'P53365', 'Q9H0Y0', 'Q9BV81', 'Q96N19', 'Q6UWE0', 'Q96GF1', 'Q5BJD5', 'Q96F24', 'Q9H6U6', 'Q9BY60', 'Q9H2M9', 'Q96DM3']"
1,Q14457,"['P04637', 'P42345', 'P27361', 'P10415', 'P12931', 'P09429', 'P00519', 'O95197', 'Q9HCB6', 'Q16740', 'O60566', 'Q15726', 'Q10589', 'P13693', 'Q9Y6K1', 'Q6P1M3', 'P98177', 'Q96AE4', 'Q13635', 'Q96PU8', 'Q13469', 'P28482', 'P49913', 'P02511', 'P08581', 'P18564', 'Q9H4H8', 'Q14444', 'P42658', 'Q15583', 'P02655', 'P49748', 'P09237', 'P29317', 'O43318', 'Q8NER1', 'P15056', 'Q15637', 'Q13029', 'Q9Y696', 'Q16667', 'P35222', 'P42226', 'Q7RTN6', 'O15234', 'P55072', 'P60604', 'Q14691', 'P53778', 'P07199', 'P01732', 'P61956', 'Q16576', 'P34741', 'P23771', 'P13569', 'P20340', 'P10721', 'O60885', 'P46108', 'O14672', 'O75807', 'P78330', 'Q14449', 'P02545', 'Q9NYV4', 'P19793', 'P49023', 'P09651', 'P20823', 'P80192', 'Q86WX3', 'P14921', 'O15350', 'P14061', 'P23443', 'P58004', 'P07196', 'Q676U5', 'P46531', 'O43474', 'Q96GD4', 'P11171', 'P04908', 'P52799', 'Q6ZMT4', 'P49757', 'Q15059', 'P04083', 'Q9H832', 'P07948', 'P19634', 'P11233', 'Q96FQ6', 'P31431', 'Q07889', 'O75506', 'Q05397', 'P11021', 'O14519', 'P48788', 'Q96RI1', 'Q8NBP7', 'Q9UBB5', 'P26196', 'P30260', 'P21397', 'P16035', 'Q16236', 'Q14653', 'Q15642', 'Q06787', 'Q02078', 'Q14457', 'Q9Y6Q9', 'P30291', 'Q8NFJ9', 'Q13415', 'Q07157', 'P35790', 'Q92731', 'O00585', 'O95997', 'P50750', 'Q07666', 'P54578', 'Q9Y653', 'Q4LE39', 'Q8N488', 'P98170', 'Q9H0E2', 'Q6GQQ9', 'P07237', 'P42574', 'O00299', 'Q8WVM7', 'Q01094', 'P49758', 'P55265', 'Q9NR00', 'P38919', 'Q96PU5', 'P54132', 'P52564', 'P42858', 'P08263', 'P53355', 'P08476', 'P13861', 'Q7Z3C6', 'Q9UMS4', 'P30519', 'Q9NQC7', 'Q9UQ13', 'Q01101', 'Q9UKV8', 'Q9Y6G9', 'Q15109', 'P16860', 'Q9UBP0', 'P55210', 'P41743', 'P01009', 'Q07817', 'P80303', 'Q658P3', 'P22626', 'Q9NX55', 'Q8IY63', 'Q99623', 'Q08188', 'Q15582', 'P45973', 'Q06609', 'P05386', 'P30273', 'O95147', 'P63027', 'P40763', 'Q8NC51', 'Q14258', 'P01730', 'Q14181', 'Q8IVH8', 'P16471', 'P23588', 'Q9BYG3', 'Q9NR61', 'P25054', 'P21580', 'O95155', 'O14776', 'P63098', 'P02760', 'Q08209', 'Q2KHT3', 'P17931', 'Q6P5W5', 'P11940', 'Q92945', 'P35052', 'Q99801', 'P18065', 'P55011', 'P06400', 'O60502', 'P13674', 'Q92743', 'Q15046', 'Q03518', 'P02671', 'Q16620', 'P01100', 'P10275', 'P31751', 'P17480', 'Q9HCJ0', 'P50579', 'O15431', 'P36955', 'P05452', 'P63000', 'P30518', 'P09693', 'O95630', 'Q9HBA0', 'P00533', 'Q8IYW5', 'P06730', 'P40818', 'Q9C000', 'Q6FI81', 'Q9UER7', 'P84022', 'P40939', 'Q96SD1', 'Q96RK4', 'P61073', 'Q8NG31', 'P62805', 'P49789', 'P02533', 'Q8NEB9', 'Q9NQI0', 'Q8N6T7', 'P06702', 'O60880', 'P02730', 'P04626', 'P40855', 'P06239', 'P52732', 'P83110', 'P01116', 'Q13177', 'P54725', 'P28300', 'P35813', 'P05067', 'Q14061', 'Q07820', 'P04198', 'Q13153', 'P03372', 'P01106', 'Q9Y6X9', 'Q92793', 'P07355', 'Q7KZF4', 'P05231', 'P51608', 'O60356', 'P53779', 'O14977', 'P14653', 'Q92847', 'P36888', 'Q06141', 'Q6V1X1', 'Q86UX7', 'P51449', 'Q15717', 'Q07812', 'Q96B02', 'P15311', 'Q9Y4P1', 'Q9BYF1', 'Q13501', 'P35568', 'P13010', 'P51513', 'Q99986', 'Q7KZI7', 'P54252', 'O14727', 'O94885', 'P15927', 'Q92499', 'O60260', 'Q08050', 'O43776', 'Q15797', 'Q5T1C6', 'O75496', 'P29274', 'P78362', 'P24928', 'P11473', 'Q01081', 'Q92783', 'P49005', 'P84243', 'P68363', 'O94907', 'P08621', 'O95071', 'Q12983', 'P05546', 'O14686', 'P55211', 'Q9H3M7', 'Q9UBU7', 'P63104', 'Q04656', 'Q9Y239', 'P06748', 'Q8WUP2', 'Q8WUM0', 'Q9UM07', 'P18827', 'Q02363', 'Q9UGL1', 'P01127', 'Q9Y6K9', 'Q96EQ8', 'P26447', 'P22059', 'Q12905', 'Q13547', 'Q13740', 'P18075', 'P46379', 'Q9NR28', 'P36952', 'P52630', 'Q96QZ7', 'P62877', 'P35638', 'Q13188', 'Q04206', 'Q92800', 'O14775', 'Q9UKK9', 'P61587', 'P56524', 'P23025', 'Q9Y4B6', 'Q9BRZ2', 'P04150', 'Q00653', 'O60493', 'P63165', 'P17677', 'P08253', 'Q96MS0', 'Q9H5I1', 'P28325', 'Q92574', 'P08294', 'P11686', 'Q92854', 'O00214', 'O94925', 'Q96T21', 'Q13043', 'Q96AC1', 'P04554', 'Q9NVS9', 'O60568', 'P0DJI8', 'P55042', 'Q8TEA8', 'P00742', 'P36894', 'P31153', 'Q13480', 'Q9UJY5', 'P23677', 'Q8N5H7', 'Q8IW75', 'P00749', 'O43313', 'P30793', 'P05455', 'Q29983', 'Q9Y3M2', 'O14733', 'P0DP23', 'Q9UJX6', 'Q6PI48', 'Q9C0C7', 'Q9UPY3', 'Q9BVI0', 'Q13426', 'P18507', 'Q8IYT8', 'Q03692', 'P19957', 'Q9BXW4', 'Q9Y4K0', 'Q12888', 'P01137', 'O96019', 'P30281', 'P21583', 'P11309', 'P09919', 'Q92558', 'P43629', 'P37837', 'Q07912', 'O14745', 'Q92608', 'Q9UJX4', 'P42224', 'Q86VN1', 'Q8N5K1', 'Q9HAV4', 'P78504', 'P52272', 'Q02297', 'P54274', 'Q8IW19', 'P25024', 'Q96IZ0', 'P63241', 'Q9ULK4', 'P80723', 'Q9UHD9', 'Q99967', 'Q99075', 'P32004', 'P52948', 'P42166', 'P49918', 'P01112', 'Q9UKL0', 'P37173', 'Q49AN0', 'Q9Y2Z0', 'P62328', 'Q14019', 'P43034', 'P55145', 'P05107', 'Q92900', 'Q00266', 'P20591', 'P51587', 'Q9BUR4', 'P21333', 'P05019', 'O00499', 'Q13541', 'Q93009', 'O43521', 'Q9UHB7', 'Q16647', 'P06899', 'O43464', 'P53350', 'Q14194', 'P0DN86', 'Q9BTT0', 'Q8N4Q1', 'P39748', 'Q8NET8', 'Q13485', 'P40337', 'Q14318', 'P55263', 'O15169', 'Q9NRR4', 'Q9NP70', 'Q9Y6D6', 'P45379', 'Q9Y3D6', 'P01023', 'Q92597', 'O00410', 'P12081', 'O96017', 'P55957', 'Q96CV9', 'Q9NT62', 'P18615', 'O00584', 'Q9Y296', 'P81605', 'P10451', 'Q13625', 'P11926', 'O14936', 'Q86YV5', 'P00488', 'Q16790', 'O14965', 'Q14493', 'Q13542', 'Q16625', 'P55789', 'Q9UQ80', 'P08235', 'Q09472', 'Q14191', 'Q15596', 'Q13351', 'P00441', 'P15374', 'Q13526', 'P21246', 'P29590', 'Q15691', 'Q92905', 'Q9Y3E7', 'Q8IUQ4', 'Q13573', 'O14974', 'Q9Y261', 'O43747', 'Q96RF0', 'O75962', 'P13647', 'Q9BRG1', 'P11387', 'P37231', 'P27986', 'Q13568', 'Q9Y5S9', 'O15550', 'O15392', 'Q9UQC2', 'P09327', 'P41227', 'P02649', 'P0DMV9', 'Q86UE8', 'P02647', 'O95429', 'Q9BRT9', 'P46937', 'P42898', 'O00571', 'P13797', 'P55735', 'P06734', 'Q5SQI0', 'P06756', 'P02788', 'P30307', 'Q15796', 'P30542', 'Q15185', 'Q15843', 'P14678', 'P49841', 'P20963', 'Q96H20', 'P56211', 'Q8WUG5', 'Q8N884', 'O43516', 'Q96T58', 'Q07955', 'P49327', 'Q15004', 'Q9BX66', 'P28827', 'P41208', 'P17947', 'P11166', 'P12956', 'Q9BPU6', 'P42568', 'O75056', 'P06401', 'P08047', 'P27797', 'Q9UBT3', 'P10071', 'Q16611', 'P50616', 'P98066', 'O95718', 'P29372', 'P01034', 'P25963', 'Q969F2', 'Q15910', 'P01160', 'O95391', 'Q8TEK3', 'Q13617', 'Q9NQB0', 'Q2TAZ0', 'P07814', 'O15391', 'P06454', 'P10997', 'P60484', 'P12272', 'Q9H816', 'P35520', 'Q96GX5', 'O43791', 'Q16543', 'Q9NQA5', 'O43715', 'P27694', 'P49736', 'P08670', 'Q9UDY8', 'P26368', 'Q06710', 'Q9BRX5', 'P62826', 'O60508', 'P03956', 'P16070', 'Q13224', 'O00308', 'Q8WV28', 'Q13464', 'P19429', 'P11274', 'Q13563', 'P51965', 'Q8NI22', 'O75475', 'P35869', 'O00411', 'P19525', 'Q13363', 'Q5D1E8', 'Q9H8Y8', 'P27695', 'P28698', 'Q13627', 'O60828', 'P08572', 'O76070', 'Q13164', 'P01042', 'Q96EP1', 'Q13137', 'P35916', 'P49427', 'P43250', 'P38398', 'Q9UM11', 'P46527', 'O75469', 'P04271', 'O75683', 'P16050', 'P49765', 'Q15233', 'Q16665', 'Q05193', 'P54687', 'P14635', 'P56962', 'Q9BPZ7', 'P14598', 'P04183', 'Q02548', 'P48443', 'O00548', 'Q9HD36', 'P37268', 'P62330', 'P16220', 'P38936', 'Q2M1P5', 'Q9UBK2', 'Q96T88', 'P24385', 'P51617', 'P40205', 'Q9UNA0', 'P07550', 'Q9BUQ8', 'Q96RD7', 'Q16186', 'Q09428', 'P16333', 'O95835', 'P15498', 'Q99523', 'Q86WV6', 'P25490', 'O43312', 'P09038', 'P49848', 'P49790', 'Q15418', 'O14558', 'O00418', 'P45985', 'Q00534', 'Q13148', 'Q9UMX1', 'Q9Y613', 'O76074', 'Q6VMQ6', 'P31749', 'Q99835', 'Q9NZC2', 'Q9UKT5', 'P60709', 'P04049', 'Q8TDY2', 'P04818', 'P81274', 'P04156', 'P49257', 'P37840', 'Q6R327', 'Q00987', 'P24522', 'Q04637', 'Q15382', 'Q12834', 'Q96B97', 'O60934', 'O43665', 'Q9UL18', 'Q9NPI8', 'Q13451', 'Q99958', 'Q9UBT2', 'O15151', 'Q9Y2M5', 'P17181', 'Q9UJY1', 'Q8N5F7', 'P54368', 'O15054', 'P14859', 'O95644', 'Q9BY41', 'Q14766', 'O60825', 'P01111', 'O14497', 'Q13586', 'P05106', 'Q13131', 'P07900', 'Q8IXJ6', 'Q15831', 'Q9Y4K3', 'P09601', 'P42338', 'Q13315', 'Q9UBN7', 'P10909', 'Q14694', 'P62820', 'P05109', 'P11142', 'P16144', 'Q9H1Y0', 'Q9Y2R2', 'P50570', 'P54646', 'P14416', 'Q13049', 'Q9HCE7', 'Q9UHD2', 'Q02556', 'Q9H492', 'P17861', 'O95352', 'Q9GZQ8', 'Q92995', 'Q99497', 'O43353', 'Q9ULC3', 'P61006', 'P51149', 'P20073', 'Q9BXM7', 'P07339', 'Q9C035', 'O75385', 'P61019', 'Q16666', 'Q9H0U4', 'Q969S8', 'Q9HC29', 'P43235', 'Q9P2Y5', 'P12109', 'Q86YS6', 'P13473', 'O95140', 'Q96DA2', 'Q9Y577', 'Q70CQ3', 'Q14964', 'Q9Y371', 'Q9H0R8', 'Q5W041', 'P60520', 'O94817', 'P05198', 'Q8WUD1', 'O95166', 'Q6ZNE5', 'Q9UMX0', 'Q99570', 'Q99816', 'Q9P1W9', 'Q96A56', 'Q00610', 'P19484', 'Q9HD42', 'A8MW95', 'Q9NSV4', 'Q96GC9', 'P55061', 'Q562E7', 'Q13488', 'Q96CF2', 'O75143', 'Q9H444', 'P16615', 'Q9NQ88', 'Q8TF45', 'Q8WUM4', 'O14925', 'P48426', 'Q9BSB4', 'Q96S15', 'Q8NEZ2', 'A1A4Y4', 'Q9NZZ3', 'Q66K74', 'Q7LBR1', 'Q9H4P4', 'Q9HA65', 'Q9P2M4', 'Q96BY2', 'Q9UQN3', 'Q9H8M9', 'Q9NRR5', 'Q9Y4P8', 'O14964', 'O43633', 'O75351', 'Q9BV40', 'Q9BRR0', 'Q9HCE0', 'Q9UN37', 'P07911', 'Q6PHR2', 'Q96DT6', 'Q96FZ7', 'Q9UNZ2', 'Q96AX1', 'Q9UK41', 'Q9BY43', 'Q674R7', 'Q8WUX9', 'P42704', 'O95295', 'P54257', 'Q96BY7', 'Q9H6L5', 'Q14596', 'Q86TL0', 'Q5MNZ9', 'Q9H9H4', 'Q13286', 'Q9HBF4', 'Q9Y3I1', 'Q9P253', 'A5D8V6', 'Q96EY5', 'Q86XT2', 'Q96HS1', 'O75886', 'Q92622', 'Q68DK2', 'Q8WYN0', 'O60784', 'Q86VP1', 'Q5T0N5', 'P54802', 'Q9H269', 'Q9Y4G2', 'Q96HY6', 'O15321', 'O75323', 'Q96LT7', 'Q8N682', 'Q9BXK5', 'Q86VP3', 'Q96JC1', 'Q8IVP5', 'P61960', 'Q96NL1', 'Q9UNA1', 'Q9HAD4', 'Q9BPW8', 'Q9UID3', 'Q9H714', 'Q8TEV9', 'P53365', 'Q9H0Y0', 'Q8IVB5', 'Q9BV81', 'Q96N19', 'Q6UWE0', 'O60478', 'Q9BWH2', 'Q9Y679', 'Q96GF1', 'O94874', 'Q5BJD5', 'Q6IQ22', 'Q8N0X7', 'Q5VVQ6', 'Q9Y3C8', 'Q96F24', 'O14681', 'Q9H6U6', 'Q9BTX3', 'Q8TC71', 'Q9NP79', 'O95210']"
2,P42858,"['P04637', 'P42345', 'P27361', 'P10415', 'P12931', 'P09429', 'P00519', 'Q14457', 'Q13131', 'P07900', 'Q8IXJ6', 'P07948', 'Q15831', 'Q9Y4K3', 'P42338', 'Q13315', 'Q13501', 'P08476', 'Q9UBN7', 'O60260', 'P10909', 'P62820', 'P11142', 'Q9H1Y0', 'Q8NEB9', 'P50570', 'P54646', 'P14416', 'Q13049', 'P55072', 'Q9UHD2', 'Q9H492', 'P17861', 'O95352', 'Q9GZQ8', 'Q92995', 'Q99497', 'P61006', 'P51149', 'Q9BXM7', 'Q9C035', 'O75385', 'P61019', 'Q16666', 'Q969S8', 'P43235', 'Q676U5', 'Q9P2Y5', 'P12109', 'P13473', 'O95140', 'Q96DA2', 'Q8TDY2', 'Q14964', 'Q9Y239', 'Q9H0R8', 'P49768', 'P60520', 'Q9H082', 'O94817', 'P05198', 'Q12983', 'Q8NEM7', 'O95166', 'Q6ZNE5', 'Q9UMX0', 'Q14088', 'Q99816', 'Q9P1W9', 'Q96CV9', 'Q96A56', 'Q00610', 'P19484', 'Q9NSV4', 'Q96GC9', 'Q9UH77', 'P55061', 'Q562E7', 'Q8IYT8', 'Q9BXW4', 'O75143', 'Q9NVJ2', 'P16615', 'Q7Z3C6', 'O14925', 'P48426', 'Q9GZZ9', 'Q7KZI7', 'Q9BSB4', 'Q96S15', 'Q9UHD9', 'Q92609', 'Q66K74', 'Q9NT62', 'Q9P2M4', 'Q3MII6', 'Q9NRR5', 'Q9Y4P8', 'Q9C0C7', 'O14964', 'Q9Y4P1', 'Q96DT6', 'Q96AX1', 'Q674R7', 'P15848', 'P42704', 'Q8IXH6', 'P54257', 'Q9H0E2', 'P78356', 'Q14596', 'Q86TL0', 'Q9Y3I1', 'Q9P253', 'Q13137', 'O75886', 'Q92783', 'Q8IZQ1', 'Q8WYN0', 'Q9H269', 'Q9Y4G2', 'O75323', 'Q96LT7', 'Q8N682', 'Q9BXK5', 'Q86WG5', 'Q9H270', 'Q96A37', 'Q8IVP5', 'Q8WUH2', 'Q9HAD4', 'Q8TEV9', 'P53365', 'P50542', 'Q9BZV1', 'Q96N19', 'O60478', 'Q9Y679', 'Q96GF1', 'Q6IQ22', 'Q5VVQ6', 'Q9BY60', 'Q9Y5W7', 'Q9Y263', 'Q9H2M9', 'Q9NSK7', 'Q96DM3']"
